Column1,total_input traffic,total_traffic access,total_traffic metro,total_active antennas,total_loss
0,60.49593532,549.7235805,549.7235805,64,0
0,60.7570824,552.0634583,552.0634583,64,0
0,60.42408628,549.079813,549.079813,64,0
0,61.05309965,554.7157729,554.7157729,64,0
0,60.66123921,551.2047034,551.2047034,64,0
0,60.97400791,554.0071109,554.0071109,64,0
0,60.66055438,551.1985672,551.1985672,64,0
0,61.21447784,556.1617214,556.1617214,64,0
0,61.41294117,557.9399529,557.9399529,64,0
0,61.33440608,557.2362785,557.2362785,64,0
0,61.02409743,554.455913,554.455913,64,0
0,61.27560294,556.7094023,556.7094023,64,0
0,61.45648446,558.3301007,558.3301007,64,0
0,61.43918353,558.1750844,558.1750844,64,0
0,61.6144593,559.7455554,559.7455554,64,0
0,61.5492012,559.1608428,559.1608428,64,0
0,61.47417364,558.4885958,558.4885958,64,0
0,61.72407046,560.7276713,560.7276713,64,0
0,61.84922246,561.8490333,561.8490333,64,0
0,61.9483668,562.7373665,562.7373665,64,0
0,62.11518283,564.2320381,564.2320381,64,0
0,61.96671105,562.901731,562.901731,64,0
0,61.78298853,561.2555772,561.2555772,64,0
0,62.28908177,565.7901726,565.7901726,64,0
0,61.56753442,559.3251084,559.3251084,64,0
0,61.8987982,562.2932319,562.2932319,64,0
0,61.93368082,562.6057801,562.6057801,64,0
0,62.1594143,564.6283521,564.6283521,64,0
0,61.75019694,560.9617646,560.9617646,64,0
0,62.05872836,563.7262061,563.7262061,64,0
0,61.88238195,562.1461423,562.1461423,64,0
0,61.61510305,559.7513233,559.7513233,64,0
0,61.71680176,560.6625437,560.6625437,64,0
0,62.1443362,564.4932524,564.4932524,64,0
0,61.59027983,559.5289073,559.5289073,64,0
0,61.67498663,560.2878802,560.2878802,64,0
0,61.36153891,557.4793886,557.4793886,64,0
0,61.14079333,555.5015082,555.5015082,64,0
0,61.75627557,561.0162292,561.0162292,64,0
0,61.4817867,558.5568088,558.5568088,64,0
0,60.73177071,551.8366656,551.8366656,64,0
0,60.64815869,551.0875019,551.0875019,64,0
0,60.80268793,552.4720838,552.4720838,64,0
0,60.39405169,548.8107031,548.8107031,64,0
0,60.1783898,546.8783726,546.8783726,64,0
0,60.59049891,550.5708702,550.5708702,64,0
0,60.35259004,548.4392068,548.4392068,64,0
0,59.93006417,544.653375,544.653375,64,0
0,59.94923785,544.8251712,544.8251712,64,0
0,59.57476019,541.4698513,541.4698513,64,0
0,59.49891239,540.790255,540.790255,64,0
0,59.27218552,538.7587823,538.7587823,64,0
0,58.81098995,534.6264699,534.6264699,64,0
0,59.02030752,536.5019554,536.5019554,64,0
0,58.62493693,532.9594349,532.9594349,64,0
0,58.43032652,531.2157256,531.2157256,64,0
0,58.49427465,531.7887008,531.7887008,64,0
0,58.10866595,528.3336469,528.3336469,64,0
0,57.7862779,525.44505,525.44505,64,0
0,57.6237844,523.9891082,523.9891082,64,0
0,57.09501925,519.2513724,519.2513724,64,0
0,57.00216897,518.419434,518.419434,64,0
0,56.57510532,514.5929437,514.5929437,64,0
0,56.66663144,515.4130177,515.4130177,64,0
0,55.9079963,508.6156468,508.6156468,64,0
0,56.23121829,511.5117159,511.5117159,64,0
0,55.49008858,504.8711936,504.8711936,64,0
0,55.94721851,508.9670779,508.9670779,64,0
0,55.71865766,506.9191726,506.9191726,64,0
0,54.68083884,497.620316,497.620316,64,0
0,54.65921392,497.4265567,497.4265567,64,0
0,55.0210478,500.6685883,500.6685883,64,0
0,54.48080343,495.8279987,495.8279987,64,0
0,53.80772556,489.797221,489.797221,64,0
0,53.62549468,488.1644323,488.1644323,64,0
0,53.48367292,486.8937094,486.8937094,64,0
0,53.63494854,488.2491389,488.2491389,64,0
0,52.55043067,478.5318588,478.5318588,64,0
0,52.92924354,481.9260221,481.9260221,64,0
0,52.67802536,479.6751072,479.6751072,64,0
0,52.37154158,476.9290126,476.9290126,64,0
0,52.05646269,474.1059057,474.1059057,64,0
0,52.17543421,475.1718905,475.1718905,64,0
0,51.65564098,470.5145432,470.5145432,64,0
0,51.5781637,469.8203468,469.8203468,64,0
0,51.18820829,466.3263463,466.3263463,64,0
0,51.40462162,468.2654097,468.2654097,64,0
0,50.81595108,462.9909217,462.9909217,64,0
0,50.65018767,461.5056815,461.5056815,64,0
0,50.50871152,460.2380552,460.2380552,64,0
0,50.00287384,455.7057496,455.7057496,64,0
0,49.95654264,455.290622,455.290622,64,0
0,49.62597996,452.3287804,452.3287804,64,0
0,49.56476807,451.7803219,451.7803219,64,0
0,49.17536568,448.2912765,448.2912765,64,0
0,49.0334481,447.019695,447.019695,64,0
0,48.98863447,446.6181648,446.6181648,64,0
0,48.70796879,444.1034003,444.1034003,64,0
0,48.68707171,443.9161626,443.9161626,64,0
0,48.44000267,441.7024239,441.7024239,64,0
0,48.50219999,442.2597119,442.2597119,64,0
0,47.95485077,437.3554629,437.3554629,64,0
0,48.00657079,437.8188743,437.8188743,64,0
0,47.64751311,434.6017174,434.6017174,64,0
0,47.76539912,435.6579762,435.6579762,64,0
0,47.72522882,435.2980502,435.2980502,64,0
0,47.32034892,431.6703264,431.6703264,64,0
0,47.36196947,432.0432465,432.0432465,64,0
0,47.16815055,430.306629,430.306629,64,0
0,47.11555802,429.8353998,429.8353998,64,0
0,47.01118348,428.900204,428.900204,64,0
0,47.0373973,429.1350798,429.1350798,64,0
0,47.01621811,428.9453143,428.9453143,64,0
0,46.6458562,425.6268716,425.6268716,64,0
0,46.26933831,422.2532712,422.2532712,64,0
0,46.42791638,423.6741307,423.6741307,64,0
0,46.5392137,424.6713548,424.6713548,64,0
0,46.16693319,421.3357214,421.3357214,64,0
0,46.38875669,423.32326,423.32326,64,0
0,46.21065727,421.7274891,421.7274891,64,0
0,45.79317488,417.9868469,417.9868469,64,0
0,45.7614827,417.702885,417.702885,64,0
0,46.04195487,420.2159157,420.2159157,64,0
0,46.00149862,419.8534276,419.8534276,64,0
0,45.8757852,418.7270354,418.7270354,64,0
0,45.59300403,416.1933161,416.1933161,64,0
0,45.3837501,414.3184009,414.3184009,64,0
0,45.30885929,413.6473792,413.6473792,64,0
0,45.43114607,414.7430688,414.7430688,64,0
0,45.28237087,413.410043,413.410043,64,0
0,45.46009686,415.0024679,415.0024679,64,0
0,44.90087664,409.9918547,409.9918547,64,0
0,44.94741171,410.4088089,410.4088089,64,0
0,45.17914227,412.4851148,412.4851148,64,0
0,45.10498024,411.820623,411.820623,64,0
0,44.92216785,410.1826239,410.1826239,64,0
0,44.94440899,410.3819045,410.3819045,64,0
0,44.75383199,408.6743346,408.6743346,64,0
0,44.85067119,409.5420139,409.5420139,64,0
0,44.90323833,410.0130155,410.0130155,64,0
0,45.07015449,411.5085842,411.5085842,64,0
0,44.69454879,408.1431572,408.1431572,64,0
0,44.66027819,407.8360925,407.8360925,64,0
0,44.41081876,405.6009361,405.6009361,64,0
0,44.75284232,408.6654672,408.6654672,64,0
0,44.47180783,406.1473981,406.1473981,64,0
0,44.48506744,406.2662042,406.2662042,64,0
0,44.34888371,405.045998,405.045998,64,0
0,44.1964639,403.6803166,403.6803166,64,0
0,43.88304019,400.8720401,400.8720401,64,0
0,43.95713889,401.5359645,401.5359645,64,0
0,43.98582726,401.7930123,401.7930123,64,0
0,43.86077095,400.6725077,400.6725077,64,0
0,43.72089324,399.4192034,399.4192034,64,0
0,43.71953328,399.4070182,399.4070182,64,0
0,43.83528503,400.4441539,400.4441539,64,0
0,43.38586691,396.4173675,396.4173675,64,0
0,43.39095671,396.4629721,396.4629721,64,0
0,43.39836348,396.5293368,396.5293368,64,0
0,42.95567063,392.5628088,392.5628088,64,0
0,43.11802497,394.0175038,394.0175038,64,0
0,43.13396252,394.1603042,394.1603042,64,0
0,42.67796479,390.0745645,390.0745645,64,0
0,42.82732958,391.412873,391.412873,64,0
0,42.88047726,391.8890763,391.8890763,64,0
0,42.73383812,390.5751896,390.5751896,64,0
0,42.09300841,384.8333554,384.8333554,64,0
0,42.19345905,385.7333931,385.7333931,64,0
0,42.10927024,384.9790614,384.9790614,64,0
0,41.9492996,383.5457244,383.5457244,64,0
0,41.66472253,380.9959138,380.9959138,64,0
0,41.52299835,379.7260652,379.7260652,64,0
0,41.28207309,377.5673749,377.5673749,64,0
0,41.24736875,377.256424,377.256424,64,0
0,40.88384246,373.9992285,373.9992285,64,0
0,40.90332305,374.1737745,374.1737745,64,0
0,40.54689529,370.9801818,370.9801818,64,0
0,40.34542636,369.1750202,369.1750202,64,0
0,40.3047179,368.8102724,368.8102724,64,0
0,40.154916,367.4680474,367.4680474,64,0
0,39.98102059,365.9099445,365.9099445,64,0
0,39.63791362,362.8357061,362.8357061,64,0
0,39.29587344,359.771026,359.771026,64,0
0,39.20888199,358.9915826,358.9915826,64,0
0,38.96309356,356.7893183,356.7893183,64,0
0,38.6233083,353.7448424,353.7448424,64,0
0,38.77638339,355.1163952,355.1163952,64,0
0,38.44316079,352.1307207,352.1307207,64,0
0,38.07306397,348.8146532,348.8146532,64,0
0,37.5695291,344.3029807,344.3029807,64,0
0,37.22904423,341.2522363,341.2522363,64,0
0,37.0625664,339.760595,339.760595,64,0
0,36.9184162,338.4690091,338.4690091,64,0
0,36.25475801,332.5226318,332.5226318,64,0
0,35.94928371,329.7855821,329.7855821,64,0
0,35.87595842,329.1285874,329.1285874,64,0
0,35.40411225,324.9008458,324.9008458,64,0
0,35.31993925,324.1466556,324.1466556,64,0
0,34.73156528,318.8748249,318.8748249,64,0
0,34.36253079,315.5682759,315.5682759,64,0
0,33.94517455,311.828764,311.828764,64,0
0,33.54886767,308.2778543,308.2778543,64,0
0,33.13734339,304.5905967,304.5905967,64,0
0,32.76747331,301.2765609,301.2765609,64,0
0,32.29304092,297.0256467,297.0256467,64,0
0,32.00914679,294.4819553,294.4819553,64,0
0,31.3885847,288.9217189,288.9217189,64,0
0,30.98966843,285.3474292,285.3474292,64,0
0,30.81694542,283.799831,283.799831,64,0
0,30.21070827,278.3679461,278.3679461,64,0
0,29.72211781,273.9901756,273.9901756,64,0
0,29.11757475,268.5734698,268.5734698,64,0
0,28.69489534,264.7862622,264.7862622,64,0
0,28.03466534,258.8706014,258.8706014,64,0
0,27.70961438,255.9581448,255.9581448,64,0
0,27.09937082,250.4903625,250.4903625,64,0
